amie,nombre_ie,tipo,sostenimiento,provincia,canton,parroquia,lat,lon
14B00116,CECIB DE EDUCACION BASICA TIRIS KUNAMP,MATRIZ,FISCAL,MORONA SANTIAGO,PALORA,16 DE AGOSTO,-1.839361117,-77.86755552
14B00115,CECIB DE EDUCACION BASICA 25 DE DICIEMBRE,MATRIZ,FISCAL,MORONA SANTIAGO,PALORA,16 DE AGOSTO,-1.734555564,-77.89011114
14B00114,CECIB DE EDUCACION BASICA ANTONIO ANGUASHA,MATRIZ,FISCAL,MORONA SANTIAGO,PALORA,16 DE AGOSTO,-1.799916706,-77.88819443
14B00112,CECIB DE EDUCACION BASICA JOSE CORNELIO CHUP,MATRIZ,FISCAL,MORONA SANTIAGO,PALORA,SANGAY,-1.750159322,-77.94439876
14B00111,CECIB DE EDUCACION BASICA 10 DE AGOSTO,MATRIZ,FISCAL,MORONA SANTIAGO,PALORA,SANGAY,-1.800333352,-77.94394442
14B00110,CECIB DE EDUCACION BASICA 25 DE JUNIO,MATRIZ,FISCAL,MORONA SANTIAGO,PALORA,SANGAY,-1.781888872,-77.95936109
14B00109,CECIB DE EDUCACION BASICA PATRIA LIBRE,MATRIZ,FISCAL,MORONA SANTIAGO,PALORA,SANGAY,-1.747805554,-78.06738892
14B00106,CECIB DE EDUCACION BASICA WAAM,MATRIZ,FISCAL,MORONA SANTIAGO,PALORA,ARAPICOS,-1.853638907,-77.97197218
14B00105,CECIB DE EDUCACIÓN BÁSICA 25 DE SEPTIEMBRE,MATRIZ,FISCAL,MORONA SANTIAGO,LIMÓN INDANZA,YUNGANZA,-2.83469443,-78.35852774
14B00104,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL SANTA TERESITA,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,LIMÓN INDANZA,YUNGANZA,-2.86378276,-78.37056613
14B00103,CECIB DE EDUCACIÓN BÁSICA VELASCO IBARRA,MATRIZ,FISCAL,MORONA SANTIAGO,LIMÓN INDANZA,YUNGANZA,-2.823277741,-78.35247223
14B00102,CECIB DE EDUCACIÓN BÁSICA MIGUEL CHIRIAP,MATRIZ,FISCAL,MORONA SANTIAGO,LIMÓN INDANZA,YUNGANZA,-2.851671237,-78.36661926
14B00101,CECIB DE EDUCACIÓN BÁSICA JUAN SHARUP,MATRIZ,FISCAL,MORONA SANTIAGO,LIMÓN INDANZA,SANTA SUSANA DE CHIVIAZA,-2.872166676,-78.35672222
14B00100,CECIB DE EDUCACIÓN BÁSICA 10 DE JUNIO,MATRIZ,FISCAL,MORONA SANTIAGO,LIMÓN INDANZA,SANTA SUSANA DE CHIVIAZA,-2.850413442,-78.33806828
14B00099,"CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL ""TSAKIMP""",MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,LIMÓN INDANZA,SAN ANTONIO,-3.049531394,-78.38911529
14B00098,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL PITIUR,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,LIMÓN INDANZA,SAN ANTONIO,-3.253033601,-78.22467109
14B00097,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL YAWI,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,LIMÓN INDANZA,SAN ANTONIO,-3.178065006,-78.15438593
14B00095,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL SANTA ROSA,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,LIMÓN INDANZA,SAN ANTONIO,-3.000248403,-78.22456293
14B00093,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL KURI,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,LIMÓN INDANZA,SAN ANTONIO,-3.05369442,-78.26644444
14B00092,UNIDAD EDUCATIVA CORDILLERA DEL CONDOR,MATRIZ,FISCAL,MORONA SANTIAGO,LIMÓN INDANZA,SAN ANTONIO,-3.167666646,-78.25811115
14B00091,CECIB DE EDUCACIÓN BÁSICA FISCOMISIONAL NANKITIAI,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,LIMÓN INDANZA,SAN ANTONIO,-3.04164904,-78.21591841
14B00088,"""CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA PEDRO ANKUASH""",MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.515659694,-78.59832321
14B00087,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE TERESITA CHIRIAP,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.452194434,-78.55158333
14B00084,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE JIMPIKIT,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.533194464,-78.58719448
14B00083,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA WAMPASH,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.446083287,-78.46991663
14B00082,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE TIMIAS,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.548555593,-78.68000003
14B00081,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA TSANTSA,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.435749979,-78.60627779
14B00080,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE JAIME ROLDOS AGUILERA,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.49180559,-78.57397225
14B00079,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA CÓNDOR MIRADOR,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.499795787,-78.49549995
14B00078,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGÜE PEDRO WACHAPA,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.537270772,-78.6117886
14B00077,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA JOSÉ ANTONIO PAATI,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.516888839,-78.57041671
14B00076,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA PEDRO TOMÁS TSEREMP,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.53578678,-78.63814973
14B00075,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE RIO ZAMORA,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.472694474,-78.48255552
14B00073,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE SANTA ROSA DE YUKUTAIS,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.376916622,-78.44480551
14B00072,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE UNKUCH,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.526222212,-78.55336107
14B00071,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE NUNKUI,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,BOMBOÍZA,-3.330933558,-78.46034681
14B00069,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE RICARDO TANKAMASH,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,GUALAQUIZA,-3.373389237,-78.47771244
14B00068,ESCUELA DE EDUCACIÓN BÁSICA INTERCULTURAL BILINGUE TSUNKI,MATRIZ,FISCAL,MORONA SANTIAGO,GUALAQUIZA,GUALAQUIZA,-3.348954985,-78.46961447
14B00065,CECIB DE EDUCACION BASICA TAYUNTS,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.719286886,-77.89025569
14B00064,CECIB DE EDUCACIÓN BÁSICA SHAIM,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.852000022,-77.88011111
14B00063,CECIB DE EDUCACIÓN BÁSICA ANKUASH,MATRIZ,FISCAL,MORONA SANTIAGO,TIWINTZA,SAN JOSÉ DE MORONA,-2.917991965,-77.8627812
14B00062,CECIB DE EDUCACIÓN BÁSICA CHURAI,MATRIZ,FISCAL,MORONA SANTIAGO,TIWINTZA,SAN JOSÉ DE MORONA,-2.873472173,-77.8689722
14B00058,CECIB DE EDUCACION BASICA 9 DE FEBRERO,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,CUCHAENTZA,-2.118027817,-77.93847223
14B00056,CECIB DE EDUCACION BASICA SANTIAK,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,CUCHAENTZA,-2.151111081,-77.85277774
14B00055,CECIB DE EDUCACION BASICA UNKUCH,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,CUCHAENTZA,-2.18722219,-77.85805554
14B00054,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA RUBEN SAANT,MATRIZ,FISCAL,MORONA SANTIAGO,TAISHA,MACUMA,-2.097832077,-77.79643867
14B00053,CECIB DE EDUCACION BASICA NUNKUI,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,CUCHAENTZA,-2.085555506,-77.92147221
14B00052,CECIB DE EDUCACION BASICA FISCOMISIONAL CONDOR,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,MORONA,CUCHAENTZA,-2.040833339,-77.81547224
14B00051,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGUE ALFREDO PEREZ GUERRERO,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,CUCHAENTZA,-2.121916649,-77.86497223
14B00049,CECIB DE EDUCACION BASICA 18 DE SEPTIEMBRE,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,CUCHAENTZA,-2.098055567,-77.85999996
14B00048,CECIB DE EDUCACION BASICA SAN MIGUEL,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.524172487,-77.73190718
14B00046,CECIB DE EDUCACION BASICA FISCOMISIONAL TUNTUAM,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.483749963,-77.90686108
14B00045,CECIB DE EDUCACION BASICA TUNTIAK,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.621138896,-77.78427777
14B00044,CECIB DE EDUCACION BASICA FISCOMISIONAL SAN PEDRO,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.452730961,-77.92195608
14B00043,CECIB DE EDUCACION BASICA FISCOMISIONAL 24 DE MAYO,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.594444469,-77.89963892
14B00042,CECIB DE EDUCACION BASICA ETSA,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.177805596,-77.96155553
14B00040,CECIB DE EDUCACION BASICA SAN JUAN BOSCO,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.744678859,-77.72464792
14B00039,CECIB DE EDUCACION BASICA 12 DE NOVIEMBRE,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.726916664,-77.73919443
14B00038,CECIB DE EDUCACION BASICA GONZALO PIZARRO,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.240833364,-78.06855555
14B00037,CECIB DE EDUCACION BASICA PEDRO NAJAMTAI,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.765499959,-77.79650002
14B00036,CECIB DE EDUCACION BASICA FISCOMISIONAL JUAN LEON MERA,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.312972265,-78.10308333
14B00035,CECIB DE EDUCACION BASICA BOSCO ASAMAT,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.342749978,-78.06933335
14B00034,CECIB DE EDUCACION BASICA RIO YUQUIPA,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.257499964,-78.06277782
14B00032,CECIB DE EDUCACION BASICA BOSQUE ALEGRE,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.754888884,-77.80027779
14B00031,CECIB DE EDUCACION BASICA MEDARDO ANGEL SILVA,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.168888904,-78.07811108
14B00030,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE CIUDAD DE MACAS,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.347500031,-78.09144447
14B00029,CECIB DE EDUCACION BASICA FISCOMISIONAL LOS ANGELES,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.166056731,-77.99528583
14B00028,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE FISCOMISIONAL DOMINGO SAVIO,MATRIZ,FISCOMISIONAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.311000031,-78.10266668
14B00025,CECIB DE EDUCACION BASICA DOMINGO COMIN,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.243055558,-78.00944441
14B00024,CECIB DE EDUCACIÓN BÁSICA SOR ROSA HERMELINDA SOLÍS CALLE,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.34024713,-78.10705384
14B00023,CECIB DE EDUCACION BASICA 24 DE MAYO,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.720249968,-77.80336112
14B00022,CENTRO EDUCATIVO COMUNITARIO INTERCULTURAL BILINGÜE DE EDUCACIÓN BÁSICA RIO UPANO,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SINAÍ,-2.15108915,-78.08432149
14B00020,CECIB DE EDUCACION BASICA CORAZON DE JESUS,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.122500034,-77.97555556
14B00018,CECIB DE EDUCACIÓN BÁSICA LEOPOLDO BENITEZ VALENCIA,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.358207621,-78.13413369
14B00014,CECIB DE EDUCACION BASICA SANTA CECILIA,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.607083311,-77.7784722
14B00013,CECIB DE EDUCACION BASICA 25 DE DICIEMBRE,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.696638843,-77.80088891
14B00012,UNIDAD EDUCATIVA COMUNITARIA INTERCULTURAL BILINGÜE PADRE ANGEL ROUBY,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.659333324,-77.79824996
14B00011,CECIB DE EDUCACIÓN BÁSICA DON BOSCO,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.37022224,-78.09927774
14B00009,CECIB DE EDUCACION BASICA RIO AMAZONAS,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.217055562,-77.98661109
14B00008,CECIB DE EDUCACION BASICA GONZALO DIAZ DE PINEDA,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.190250024,-78.03680558
14B00005,CECIB DE EDUCACION BASICA JOSE MEJIA LEQUERICA,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.259555583,-78.03094441
14B00004,CECIB DE EDUCACION BASICA DORADO DEL ORIENTE,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.306055556,-77.96905559
14B00003,CECIB DE EDUCACION BASICA NAMUR,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.214750031,-78.0007778
14B00002,CECIB DE EDUCACION BASICA PURISIMA DE MACAS,MATRIZ,FISCAL,MORONA SANTIAGO,MORONA,SEVILLA DON BOSCO,-2.283611094,-78.04141667
03H00803,CENTRO DE EDUCACIÓN INICIAL EL MUNDO DE MAGU,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,AZOGUES,-2.743565968,-78.84574301
03H00802,UNIDAD EDUCATIVA PEQUEÑITOS,MATRIZ,PARTICULAR,CAÑAR,LA TRONCAL,LA TRONCAL,-2.428585549,-79.34595513
03H00801,CENTRO DE EDUCACIÓN INICIAL PINCELADAS DE APRENDIZAJE,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,JAVIER LOYOLA,-2.785827889,-78.88055639
03H00800,ESCUELA DE EDUCACIÓN BÁSICA CONSENTIDOS,MATRIZ,PARTICULAR,CAÑAR,LA TRONCAL,LA TRONCAL,-2.428753314,-79.34853714
03H00799,CENTRO DE EDUCACIÓN INICIAL HUELLITAS DE COLORES,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,AZOGUES,-2.733333002,-78.85333576
03H00798,CENTRO DE EDUCACIÓN INICIAL PARTICULAR SONRISAS DE COLORES,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,AZOGUES,-2.733565312,-78.85281209
03H00797,CENTRO DE EDUCACIÓN INICIAL Y ESTIMULACIÓN TEMPRANA SUPER BABIES GYM,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,AZOGUES,-2.737341072,-78.84498536
03H00796,CENTRO DE EDUCACIÓN INICIAL COLIBRÍ,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,AZOGUES,-2.739997558,-78.84077374
03H00795,UNIDAD EDUCATIVA GRAL. ELOY ALFARO DELGADO,MATRIZ,FISCAL,CAÑAR,LA TRONCAL,PANCHO NEGRO,-2.504806414,-79.48999075
03H00794,CENTRO DE EDUCACIÓN INICIAL PARTICULAR MI MUNDO MÁGICO,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,BORRERO,-2.764660396,-78.84408217
03H00792,CENTRO DE EDUCACIÓN INICIAL PARTICULAR LA ALBORADA,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,AZOGUES,-2.740115255,-78.84426115
03H00791,CENTRO DE EDUCACIÓN INICIAL RAYITOS DE LUZ,MATRIZ,PARTICULAR,CAÑAR,AZOGUES,AZOGUES,-2.741737276,-78.84632609
03H00741,UNIDAD EDUCATIVA NELA MARTÍNEZ ESPINOSA,MATRIZ,FISCAL,CAÑAR,LA TRONCAL,LA TRONCAL,-2.437397161,-79.33263045
03H00714,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR ACUARELA,MATRIZ,PARTICULAR,CAÑAR,LA TRONCAL,LA TRONCAL,-2.425799517,-79.34217412
03H00712,ESCUELA DE EDUCACIÓN BÁSICA RÍO CAÑAR,MATRIZ,FISCAL,CAÑAR,CAÑAR,SAN ANTONIO,-2.53127016,-79.23340931
03H00710,ESCUELA DE EDUCACIÓN BÁSICA CARLOS GEOVANNY YUQUI MEDINA,MATRIZ,FISCAL,CAÑAR,CAÑAR,SAN ANTONIO,-2.601753433,-79.24883221
03H00692,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR NUEVA ERA,MATRIZ,PARTICULAR,CAÑAR,LA TRONCAL,LA TRONCAL,-2.422962724,-79.34623349
03H00688,ESCUELA DE EDUCACIÓN BÁSICA BLANCA ESTHELA ORDOÑEZ MOREJON,MATRIZ,FISCAL,CAÑAR,CAÑAR,CHONTAMARCA,-2.455205161,-79.22907839
03H00685,ESCUELA DE EDUCACIÓN BÁSICA ESMERALDAS,MATRIZ,FISCAL,CAÑAR,CAÑAR,CHONTAMARCA,-2.430783916,-79.24046521
03H00634,UNIDAD EDUCATIVA A DISTANCIA DEL CAÑAR EXT SUSCAL,EXTENSIÓN,FISCOMISIONAL,CAÑAR,SUSCAL,SUSCAL,-2.447329597,-79.06508123
03H00630,ESCUELA DE EDUCACIÓN BÁSICA HERIBERTO DEFAZ MIRANDA,MATRIZ,FISCAL,CAÑAR,SUSCAL,SUSCAL,-2.470264803,-79.06345705
03H00629,ESCUELA DE EDUCACIÓN BÁSICA MANUEL IGNACIO MARTÍNEZ,MATRIZ,FISCAL,CAÑAR,SUSCAL,SUSCAL,-2.457577495,-79.0600589
03H00628,"ESCUELA DE EDUCACIÓN BÁSICA ""23 DE OCTUBRE""",MATRIZ,FISCAL,CAÑAR,SUSCAL,SUSCAL,-2.451629732,-79.07040573
03H00626,ESCUELA DE EDUCACIÓN BÁSICA FEDERICO GONZALEZ SUAREZ,MATRIZ,FISCAL,CAÑAR,SUSCAL,SUSCAL,-2.491660083,-79.08288848
03H00625,ESCUELA DE EDUCACIÓN BÁSICA PRIMERO DE AGOSTO,MATRIZ,FISCAL,CAÑAR,SUSCAL,SUSCAL,-2.484638926,-79.06047226
03H00624,UNIDAD EDUCATIVA OSCAR PINOS ANDRADE,MATRIZ,FISCAL,CAÑAR,SUSCAL,SUSCAL,-2.459726875,-79.09168404
03H00621,UNIDAD EDUCATIVA LUIS NAPOLEÓN DILLON,MATRIZ,FISCAL,CAÑAR,SUSCAL,SUSCAL,-2.438900413,-79.05399303
03H00620,UNIDAD EDUCATIVA AMBROSIO ANDRADE PALACIOS,MATRIZ,FISCAL,CAÑAR,SUSCAL,SUSCAL,-2.438702613,-79.04750057
03H00615,ESCUELA DE EDUCACIÓN BÁSICA HONORATO VAZQUEZ,MATRIZ,FISCAL,CAÑAR,DÉLEG,SOLANO,-2.791444396,-78.94444449
03H00614,ESCUELA DE EDUCACIÓN BÁSICA GUAYAQUIL,MATRIZ,FISCAL,CAÑAR,DÉLEG,SOLANO,-2.800777803,-78.92019447
03H00612,UNIDAD EDUCATIVA SAN SEBASTIAN,MATRIZ,FISCAL,CAÑAR,DÉLEG,SOLANO,-2.810055575,-78.93430557
03H00611,UNIDAD EDUCATIVA FISCOMISIONAL AMALIA URIGÜEN,MATRIZ,FISCOMISIONAL,CAÑAR,DÉLEG,DÉLEG,-2.774126237,-78.91879108
03H00609,ESCUELA DE EDUCACIÓN BÁSICA OVIDIO DECROLY,MATRIZ,FISCAL,CAÑAR,DÉLEG,DÉLEG,-2.789421955,-78.92619969
03H00608,UNIDAD EDUCATIVA VICENTE ANDA AGUIRRE,MATRIZ,FISCAL,CAÑAR,DÉLEG,DÉLEG,-2.77217443,-78.92032049
03H00607,ESCUELA DE EDUCACIÓN BÁSICA ALEJANDRO HUMBOLDT,MATRIZ,FISCAL,CAÑAR,DÉLEG,DÉLEG,-2.783838806,-78.94069008
03H00604,ESCUELA DE EDUCACIÓN BÁSICA OCTAVIO CORDERO PALACIOS,MATRIZ,FISCAL,CAÑAR,DÉLEG,DÉLEG,-2.771051047,-78.91800423
03H00602,ESCUELA DE EDUCACIÓN BÁSICA DOLORES VEINTIMILLA DE GALINDO,MATRIZ,FISCAL,CAÑAR,DÉLEG,DÉLEG,-2.752461565,-78.94316498
03H00599,ESCUELA DE EDUCACÓN BÁSICA LUIS CORDERO CRESPO,MATRIZ,FISCAL,CAÑAR,DÉLEG,DÉLEG,-2.755639002,-78.95390602
03H00595,ESCUELA DE EDUCACIÓN BÁSICA VICTOR HUGO ABAD MUÑOZ,MATRIZ,FISCAL,CAÑAR,DÉLEG,DÉLEG,-2.754556216,-78.91803639
03H00593,UNIDAD EDUCATIVA BELISARIO ANDRADE,MATRIZ,FISCAL,CAÑAR,EL TAMBO,EL TAMBO,-2.499111133,-78.93963892
03H00592,UNIDAD EDUCATIVA ALFONSO MARÍA ARCE,MATRIZ,FISCAL,CAÑAR,EL TAMBO,EL TAMBO,-2.492899055,-78.95306906
03H00583,"UNIDAD EDUCATIVA ""DEIFILIO LARRIVA""",MATRIZ,FISCAL,CAÑAR,EL TAMBO,EL TAMBO,-2.527040973,-78.91132144
03H00580,"ESCUELA DE EDUCACIÓN BÁSICA ""12 DE OCTUBRE""",MATRIZ,FISCAL,CAÑAR,EL TAMBO,EL TAMBO,-2.511776993,-78.92839891
03H00579,UNIDAD EDUCATIVA EL TAMBO,MATRIZ,FISCAL,CAÑAR,EL TAMBO,EL TAMBO,-2.512456423,-78.93031672
03H00577,UNIDAD EDUCATIVA MARIANA DE JESÚS,MATRIZ,FISCOMISIONAL,CAÑAR,EL TAMBO,EL TAMBO,-2.51090606,-78.92817644
03H00576,"ESCUELA DE EDUCACIÓN BÁSICA ""ALFONSO MARÍA ORTIZ""",MATRIZ,FISCAL,CAÑAR,EL TAMBO,EL TAMBO,-2.510800279,-78.92670297
03H00575,UNIDAD EDUCATIVA DR. TOMAS RENDON SOLANO,ESTABLECIMIENTO,FISCAL,CAÑAR,LA TRONCAL,PANCHO NEGRO,-2.455064127,-79.38089158
03H00575,UNIDAD EDUCATIVA DR. TOMAS RENDON SOLANO,MATRIZ,FISCAL,CAÑAR,LA TRONCAL,PANCHO NEGRO,-2.456777744,-79.38219443
03H00574,ESCUELA DE EDUCACIÓN BÁSICA 24 DE JULIO,MATRIZ,FISCAL,CAÑAR,LA TRONCAL,PANCHO NEGRO,-2.491154908,-79.42307167
03H00561,UNIDAD EDUCATIVA COLONIA 10 DE AGOSTO,MATRIZ,FISCAL,CAÑAR,LA TRONCAL,PANCHO NEGRO,-2.493805551,-79.36124997
03H00558,UNIDAD EDUCATIVA 6 DE AGOSTO,ESTABLECIMIENTO,FISCAL,CAÑAR,LA TRONCAL,PANCHO NEGRO,-2.450394296,-79.37811888
03H00558,UNIDAD EDUCATIVA 6 DE AGOSTO,MATRIZ,FISCAL,CAÑAR,LA TRONCAL,PANCHO NEGRO,-2.451194449,-79.3760278
03H00555,UNIDAD EDUCATIVA LUIS FELIPE BORJA,MATRIZ,FISCAL,GUAYAS,EL TRIUNFO,EL TRIUNFO,-2.391009376,-79.29475594
03H00554,UNIDAD EDUCATIVA AMAZONAS,MATRIZ,FISCAL,GUAYAS,EL TRIUNFO,EL TRIUNFO,-2.344381914,-79.30199951
03H00552,UNIDAD EDUCATIVA ROBERTO CASTILLO,MATRIZ,FISCAL,GUAYAS,EL TRIUNFO,EL TRIUNFO,-2.339390993,-79.24278614
03H00551,UNIDAD EDUCATIVA HERMANO MIGUEL,MATRIZ,FISCAL,GUAYAS,EL TRIUNFO,EL TRIUNFO,-2.348960502,-79.34167455
03H00550,ESCUELA DE EDUCACIÓN BÁSICA MARÍA TERESA,MATRIZ,FISCAL,GUAYAS,EL TRIUNFO,EL TRIUNFO,-2.386888241,-79.31129859
03H00549,ESCUELA DE EDUCACIÓN BÁSICA BENJAMÍN CARRIÓN,MATRIZ,FISCAL,CAÑAR,LA TRONCAL,LA TRONCAL,-2.369891467,-79.24380266
03H00545,ESCUELA DE EDUCACIÓN BÁSICA LEONIDAS PROAÑO,MATRIZ,FISCAL,CAÑAR,CAÑAR,CHONTAMARCA,-2.329209178,-79.19884571
